ripple_time,subject,session,list,word,category,semantic_clustering_key,recall_position,serialpos,mstime
782,R1065J,0,19,DRIZZLE,Weather,D,3,8,1438700513031.0
1606,R1065J,0,19,SHEEP,FarmAnimals,Z,5,1,1438700523673.0
796,R1065J,0,20,ROOM,Building,A,1,5,1438700600253.0
972,R1065J,0,20,ROOM,Building,A,1,5,1438700600253.0
-1698,R1065J,0,21,BARBIE,Toys,C,3,3,1438700708102.0
-550,R1065J,0,23,DRESS,Clothing,C,1,10,1438700892309.0
-30,R1065J,0,23,WHALE,OceanAnimals,C,2,7,1438700897697.0
1910,R1065J,0,23,WHALE,OceanAnimals,C,2,7,1438700897697.0
-386,R1065J,0,23,PLANKTON,OceanAnimals,D,3,1,1438700899992.0
1594,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
1926,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
-890,R1065J,0,24,STRAWBERRY,Fruit,C,1,4,1438700989412.0
1672,R1065J,0,24,CORN,Vegetables,A,4,9,1438700996858.0
-538,R1065J,0,24,CELERY,Vegetables,Z,5,10,1438700999068.0
0,R1065J,0,25,TABLET,Electronics,D,1,10,1438701087004.0
-504,R1065J,0,1,UNDERWEAR,Clothing,D,2,8,1438698755963.0
-292,R1065J,0,1,UNDERWEAR,Clothing,D,2,8,1438698755963.0
-360,R1065J,0,1,TABLE,Furniture,C,3,3,1438698759141.0
-162,R1065J,0,1,PANTS,Clothing,D,6,7,1438698770035.0
578,R1065J,0,1,LIGHTNING,Weather,A,7,10,1438698774673.0
1896,R1065J,0,1,LIGHTNING,Weather,A,7,10,1438698774673.0
1200,R1065J,0,2,SHOES,Clothing,A,1,3,1438698852181.0
-960,R1065J,0,2,COAT,Clothing,D,2,4,1438698855885.0
1348,R1065J,0,2,COAT,Clothing,D,2,4,1438698855885.0
-530,R1065J,0,2,PETUNIA,Flowers,A,3,9,1438698865246.0
1652,R1065J,0,2,PETUNIA,Flowers,A,3,9,1438698865246.0
1690,R1065J,0,2,PETUNIA,Flowers,A,3,9,1438698865246.0
-1562,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
-960,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
-710,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
44,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
-670,R1065J,0,3,TOE,BodyParts,C,3,2,1438698957917.0
54,R1065J,0,3,COW,FarmAnimals,C,5,7,1438698967532.0
-704,R1065J,0,4,CHIMPANZEE,Zoo,C,1,1,1438699045953.0
1672,R1065J,0,4,GIRAFFE,Zoo,B,3,2,1438699051058.0
-1992,R1065J,0,4,SUNFLOWER,Flowers,C,4,3,1438699054723.0
-570,R1065J,0,4,SUNFLOWER,Flowers,C,4,3,1438699054723.0
10,R1065J,0,4,SUNFLOWER,Flowers,C,4,3,1438699054723.0
-126,R1065J,0,4,JUICE,Beverages,Z,5,5,1438699074178.0
-1126,R1065J,0,6,LADYBUG,Insects,A,2,1,1438699243196.0
-1422,R1065J,0,6,LEVEL,Tools,C,3,6,1438699250699.0
4,R1065J,0,6,SHOVEL,Tools,Z,4,9,1438699254908.0
-1484,R1065J,0,7,MARKER,OfficeSupplies,C,1,12,1438699335369.0
954,R1065J,0,7,MARKER,OfficeSupplies,C,1,12,1438699335369.0
1608,R1065J,0,7,MARKER,OfficeSupplies,C,1,12,1438699335369.0
-1756,R1065J,0,7,ERASER,OfficeSupplies,B,2,11,1438699338732.0
-416,R1065J,0,7,ERASER,OfficeSupplies,B,2,11,1438699338732.0
-656,R1065J,0,7,DOLL,Toys,C,3,10,1438699344809.0
-166,R1065J,0,7,DOLL,Toys,C,3,10,1438699344809.0
-1418,R1065J,0,7,PUZZLE,Toys,Z,4,1,1438699348429.0
-58,R1065J,0,7,PUZZLE,Toys,Z,4,1,1438699348429.0
-1010,R1065J,0,8,BROWNIES,Desserts,A,1,5,1438699433989.0
-2000,R1065J,0,8,PUDDING,Desserts,D,2,11,1438699438754.0
-32,R1065J,0,8,BASS,Instruments,C,3,4,1438699442388.0
1478,R1065J,0,9,FORK,KitchenTools,A,1,12,1438699531064.0
-624,R1065J,0,9,ORANGE,Fruit,A,2,2,1438699534641.0
-38,R1065J,0,9,ORANGE,Fruit,A,2,2,1438699534641.0
430,R1065J,0,9,BLUEBERRY,Fruit,D,3,9,1438699538477.0
-1300,R1065J,0,9,SCREWDRIVER,Tools,D,4,3,1438699543351.0
-1934,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
-1572,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
728,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
-530,R1065J,0,10,JEEP,Vehicles,C,2,3,1438699633756.0
-366,R1065J,0,10,JEEP,Vehicles,C,2,3,1438699633756.0
1632,R1065J,0,10,BUS,Vehicles,C,3,8,1438699635992.0
-1338,R1065J,0,10,TRUCK,Vehicles,D,4,4,1438699638961.0
412,R1065J,0,10,TRUCK,Vehicles,D,4,4,1438699638961.0
932,R1065J,0,10,TRUCK,Vehicles,D,4,4,1438699638961.0
-2000,R1065J,0,11,STRAINER,KitchenTools,C,1,12,1438699725712.0
-1814,R1065J,0,11,STRAINER,KitchenTools,C,1,12,1438699725712.0
-1514,R1065J,0,11,STRAINER,KitchenTools,C,1,12,1438699725712.0
-96,R1065J,0,11,CAULIFLOWER,Vegetables,C,3,8,1438699731994.0
1152,R1065J,0,11,CAULIFLOWER,Vegetables,C,3,8,1438699731994.0
1374,R1065J,0,11,DESK,Furniture,Z,5,6,1438699745333.0
-1354,R1065J,0,12,FOOT,BodyParts,C,1,4,1438699822380.0
-1004,R1065J,0,12,BUTTERFLY,Insects,A,2,2,1438699831307.0
-394,R1065J,0,12,HILLS,Landscapes,Z,4,6,1438699841867.0
-774,R1065J,0,13,PEACH,Fruit,A,2,5,1438699925683.0
-4,R1065J,0,13,PEACH,Fruit,A,2,5,1438699925683.0
-748,R1065J,0,13,FUDGE,Desserts,C,3,8,1438699930332.0
-972,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
222,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
-132,R1065J,0,14,BEE,Insects,Z,3,11,1438700025790.0
1184,R1065J,0,14,BEE,Insects,Z,3,11,1438700025790.0
-1236,R1065J,0,15,HEADPHONES,Electronics,C,1,1,1438700115263.0
446,R1065J,0,15,HEADPHONES,Electronics,C,1,1,1438700115263.0
-1214,R1065J,0,16,FINCH,Birds,C,4,7,1438700224403.0
-966,R1065J,0,16,FINCH,Birds,C,4,7,1438700224403.0
-334,R1065J,0,17,HUMIDITY,Weather,C,1,12,1438700308414.0
526,R1065J,0,17,HUMIDITY,Weather,C,1,12,1438700308414.0
-1784,R1065J,0,18,LOBSTER,OceanAnimals,A,1,3,1438700406072.0
-1210,R1065J,0,18,LOBSTER,OceanAnimals,A,1,3,1438700406072.0
-1728,R1065J,0,18,DISHWASHER,Appliances,A,2,6,1438700410088.0
-384,R1065J,0,18,DISHWASHER,Appliances,A,2,6,1438700410088.0
1356,R1065J,0,18,DISHWASHER,Appliances,A,2,6,1438700410088.0
-670,R1065J,0,18,WASHER,Appliances,C,3,5,1438700412115.0
1590,R1065J,0,18,WASHER,Appliances,C,3,5,1438700412115.0
-1550,R1065J,0,18,FREEZER,Appliances,Z,4,10,1438700416193.0
1136,R1065J,0,19,HEN,FarmAnimals,C,1,10,1438700503030.0
-92,R1065J,0,19,THUNDERSTORM,Weather,C,2,7,1438700508276.0
1874,R1065J,0,19,THUNDERSTORM,Weather,C,2,7,1438700508276.0
-1038,R1065J,0,19,DRIZZLE,Weather,D,3,8,1438700513031.0
-1730,R1065J,0,19,HAMMER,Tools,D,4,11,1438700517975.0
-1070,R1065J,0,19,SHEEP,FarmAnimals,Z,5,1,1438700523673.0
-772,R1065J,0,19,SHEEP,FarmAnimals,Z,5,1,1438700523673.0
154,R1065J,0,19,SHEEP,FarmAnimals,Z,5,1,1438700523673.0
-1678,R1065J,0,20,ROOM,Building,A,1,5,1438700600253.0
-6,R1065J,0,20,RADIO,Electronics,A,3,7,1438700609641.0
-1594,R1065J,0,21,LION,Zoo,A,1,2,1438700698147.0
406,R1065J,0,21,KNIFE,KitchenTools,C,2,6,1438700703670.0
-718,R1065J,0,21,BARBIE,Toys,C,3,3,1438700708102.0
634,R1065J,0,21,BARBIE,Toys,C,3,3,1438700708102.0
1794,R1065J,0,21,BARBIE,Toys,C,3,3,1438700708102.0
-928,R1065J,0,21,FRISBEE,Toys,Z,4,11,1438700710825.0
-1538,R1065J,0,22,WINE,Beverages,Z,2,4,1438700802667.0
-714,R1065J,0,22,WINE,Beverages,Z,2,4,1438700802667.0
1684,R1065J,0,23,PANDA,Zoo,A,4,4,1438700902894.0
-508,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
-32,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
258,R1065J,0,25,TABLET,Electronics,D,1,10,1438701087004.0
1700,R1065J,0,25,STAPLER,OfficeSupplies,D,2,12,1438701090529.0
-1936,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
-1754,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
1978,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
-2000,R1065J,0,1,UNDERWEAR,Clothing,D,2,8,1438698755963.0
1668,R1065J,0,1,UNDERWEAR,Clothing,D,2,8,1438698755963.0
-1510,R1065J,0,1,TABLE,Furniture,C,3,3,1438698759141.0
-174,R1065J,0,1,CABINET,Furniture,A,4,11,1438698761564.0
-122,R1065J,0,1,CABINET,Furniture,A,4,11,1438698761564.0
-38,R1065J,0,1,CABINET,Furniture,A,4,11,1438698761564.0
-458,R1065J,0,1,BED,Furniture,D,5,12,1438698765136.0
-1368,R1065J,0,1,PANTS,Clothing,D,6,7,1438698770035.0
-1880,R1065J,0,1,LIGHTNING,Weather,A,7,10,1438698774673.0
1810,R1065J,0,1,LIGHTNING,Weather,A,7,10,1438698774673.0
-286,R1065J,0,2,SHOES,Clothing,A,1,3,1438698852181.0
-1100,R1065J,0,2,PETUNIA,Flowers,A,3,9,1438698865246.0
-566,R1065J,0,2,PETUNIA,Flowers,A,3,9,1438698865246.0
-870,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
-708,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
-564,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
-64,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
1748,R1065J,0,2,BANJO,Instruments,Z,4,8,1438698877283.0
-1910,R1065J,0,3,STOVE,Appliances,C,1,11,1438698948528.0
-1322,R1065J,0,3,STOVE,Appliances,C,1,11,1438698948528.0
-1922,R1065J,0,3,TOE,BodyParts,C,3,2,1438698957917.0
-470,R1065J,0,3,TOE,BodyParts,C,3,2,1438698957917.0
1292,R1065J,0,3,EAR,BodyParts,D,4,1,1438698964172.0
1340,R1065J,0,3,EAR,BodyParts,D,4,1,1438698964172.0
-2000,R1065J,0,3,COW,FarmAnimals,C,5,7,1438698967532.0
-872,R1065J,0,3,COW,FarmAnimals,C,5,7,1438698967532.0
-694,R1065J,0,3,COW,FarmAnimals,C,5,7,1438698967532.0
-1970,R1065J,0,4,CHIMPANZEE,Zoo,C,1,1,1438699045953.0
142,R1065J,0,4,CHIMPANZEE,Zoo,C,1,1,1438699045953.0
732,R1065J,0,4,CHIMPANZEE,Zoo,C,1,1,1438699045953.0
-2000,R1065J,0,4,MONKEY,Zoo,C,2,10,1438699048119.0
-1434,R1065J,0,4,MONKEY,Zoo,C,2,10,1438699048119.0
1672,R1065J,0,4,GIRAFFE,Zoo,B,3,2,1438699051058.0
1836,R1065J,0,4,GIRAFFE,Zoo,B,3,2,1438699051058.0
-1992,R1065J,0,4,SUNFLOWER,Flowers,C,4,3,1438699054723.0
-1828,R1065J,0,4,SUNFLOWER,Flowers,C,4,3,1438699054723.0
-300,R1065J,0,4,JUICE,Beverages,Z,5,5,1438699074178.0
1848,R1065J,0,5,FOUNDATION,Building,D,2,8,1438699150453.0
734,R1065J,0,5,PIGEON,Birds,C,3,1,1438699156304.0
-1318,R1065J,0,5,SEAGULL,Birds,B,4,10,1438699158357.0
-508,R1065J,0,5,DRESSER,Furniture,Z,5,11,1438699169018.0
448,R1065J,0,5,DRESSER,Furniture,Z,5,11,1438699169018.0
-1800,R1065J,0,6,LADYBUG,Insects,A,2,1,1438699243196.0
-1130,R1065J,0,6,LADYBUG,Insects,A,2,1,1438699243196.0
-410,R1065J,0,6,LADYBUG,Insects,A,2,1,1438699243196.0
744,R1065J,0,6,LEVEL,Tools,C,3,6,1438699250699.0
908,R1065J,0,6,LEVEL,Tools,C,3,6,1438699250699.0
-960,R1065J,0,6,SHOVEL,Tools,Z,4,9,1438699254908.0
558,R1065J,0,6,SHOVEL,Tools,Z,4,9,1438699254908.0
-1960,R1065J,0,7,MARKER,OfficeSupplies,C,1,12,1438699335369.0
1616,R1065J,0,7,MARKER,OfficeSupplies,C,1,12,1438699335369.0
-1746,R1065J,0,7,ERASER,OfficeSupplies,B,2,11,1438699338732.0
-100,R1065J,0,7,ERASER,OfficeSupplies,B,2,11,1438699338732.0
-500,R1065J,0,7,PUZZLE,Toys,Z,4,1,1438699348429.0
-1932,R1065J,0,8,PUDDING,Desserts,D,2,11,1438699438754.0
958,R1065J,0,8,PUDDING,Desserts,D,2,11,1438699438754.0
-1546,R1065J,0,8,BASS,Instruments,C,3,4,1438699442388.0
-104,R1065J,0,8,BASS,Instruments,C,3,4,1438699442388.0
1444,R1065J,0,9,FORK,KitchenTools,A,1,12,1438699531064.0
1478,R1065J,0,9,FORK,KitchenTools,A,1,12,1438699531064.0
-1492,R1065J,0,9,ORANGE,Fruit,A,2,2,1438699534641.0
-48,R1065J,0,9,ORANGE,Fruit,A,2,2,1438699534641.0
1692,R1065J,0,9,CORKSCREW,KitchenTools,Z,5,5,1438699546613.0
-1932,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
-384,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
646,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
716,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
-6,R1065J,0,10,BUS,Vehicles,C,3,8,1438699635992.0
934,R1065J,0,10,TRUCK,Vehicles,D,4,4,1438699638961.0
-1420,R1065J,0,10,PAPER,OfficeSupplies,C,5,9,1438699642463.0
706,R1065J,0,10,PAPER,OfficeSupplies,C,5,9,1438699642463.0
-892,R1065J,0,10,PEN,OfficeSupplies,Z,6,2,1438699649275.0
202,R1065J,0,10,PEN,OfficeSupplies,Z,6,2,1438699649275.0
1370,R1065J,0,11,CAULIFLOWER,Vegetables,C,3,8,1438699731994.0
-668,R1065J,0,11,DESK,Furniture,Z,5,6,1438699745333.0
1174,R1065J,0,12,FOOT,BodyParts,C,1,4,1438699822380.0
-1014,R1065J,0,12,BUTTERFLY,Insects,A,2,2,1438699831307.0
-42,R1065J,0,12,BUTTERFLY,Insects,A,2,2,1438699831307.0
1958,R1065J,0,12,ROACH,Insects,D,3,1,1438699836271.0
-1352,R1065J,0,12,HILLS,Landscapes,Z,4,6,1438699841867.0
-1238,R1065J,0,13,ROOF,Building,A,1,2,1438699918934.0
1258,R1065J,0,13,ROOF,Building,A,1,2,1438699918934.0
-690,R1065J,0,13,PEACH,Fruit,A,2,5,1438699925683.0
-642,R1065J,0,13,PEACH,Fruit,A,2,5,1438699925683.0
-68,R1065J,0,13,PEACH,Fruit,A,2,5,1438699925683.0
-830,R1065J,0,13,FUDGE,Desserts,C,3,8,1438699930332.0
-772,R1065J,0,13,FUDGE,Desserts,C,3,8,1438699930332.0
-40,R1065J,0,13,FUDGE,Desserts,C,3,8,1438699930332.0
328,R1065J,0,13,COOKIE,Desserts,A,4,3,1438699932418.0
424,R1065J,0,13,COOKIE,Desserts,A,4,3,1438699932418.0
1584,R1065J,0,13,COOKIE,Desserts,A,4,3,1438699932418.0
-1020,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
162,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
198,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
1274,R1065J,0,14,SPIDER,Insects,A,2,12,1438700023342.0
-1174,R1065J,0,14,BEE,Insects,Z,3,11,1438700025790.0
406,R1065J,0,14,BEE,Insects,Z,3,11,1438700025790.0
760,R1065J,0,14,BEE,Insects,Z,3,11,1438700025790.0
-1802,R1065J,0,15,HEADPHONES,Electronics,C,1,1,1438700115263.0
440,R1065J,0,15,HEADPHONES,Electronics,C,1,1,1438700115263.0
1744,R1065J,0,15,HEADPHONES,Electronics,C,1,1,1438700115263.0
382,R1065J,0,15,DRYER,Appliances,Z,3,12,1438700123754.0
-1312,R1065J,0,16,BIRCH,Trees,C,1,2,1438700212602.0
120,R1065J,0,16,HAND,BodyParts,C,2,12,1438700218393.0
608,R1065J,0,16,HAND,BodyParts,C,2,12,1438700218393.0
1298,R1065J,0,16,HAND,BodyParts,C,2,12,1438700218393.0
-1882,R1065J,0,16,EYE,BodyParts,C,3,6,1438700220395.0
-1394,R1065J,0,16,EYE,BodyParts,C,3,6,1438700220395.0
-704,R1065J,0,16,EYE,BodyParts,C,3,6,1438700220395.0
1436,R1065J,0,16,EYE,BodyParts,C,3,6,1438700220395.0
1648,R1065J,0,16,EYE,BodyParts,C,3,6,1438700220395.0
-1908,R1065J,0,16,FINCH,Birds,C,4,7,1438700224403.0
-892,R1065J,0,16,CROW,Birds,Z,6,4,1438700236122.0
-1938,R1065J,0,17,HUMIDITY,Weather,C,1,12,1438700308414.0
422,R1065J,0,18,WASHER,Appliances,C,3,5,1438700412115.0
1848,R1065J,0,18,FREEZER,Appliances,Z,4,10,1438700416193.0
-398,R1065J,0,19,HEN,FarmAnimals,C,1,10,1438700503030.0
868,R1065J,0,19,HEN,FarmAnimals,C,1,10,1438700503030.0
1564,R1065J,0,19,HEN,FarmAnimals,C,1,10,1438700503030.0
1594,R1065J,0,19,HEN,FarmAnimals,C,1,10,1438700503030.0
-1844,R1065J,0,19,THUNDERSTORM,Weather,C,2,7,1438700508276.0
1060,R1065J,0,19,THUNDERSTORM,Weather,C,2,7,1438700508276.0
804,R1065J,0,19,DRIZZLE,Weather,D,3,8,1438700513031.0
-1718,R1065J,0,19,HAMMER,Tools,D,4,11,1438700517975.0
-866,R1065J,0,19,HAMMER,Tools,D,4,11,1438700517975.0
-72,R1065J,0,19,SHEEP,FarmAnimals,Z,5,1,1438700523673.0
1000,R1065J,0,20,ROOM,Building,A,1,5,1438700600253.0
982,R1065J,0,20,COMPUTER,Electronics,C,2,3,1438700607283.0
-1376,R1065J,0,20,RADIO,Electronics,A,3,7,1438700609641.0
176,R1065J,0,20,RADIO,Electronics,A,3,7,1438700609641.0
882,R1065J,0,20,SPEAKER,Electronics,Z,4,4,1438700613734.0
1170,R1065J,0,20,SPEAKER,Electronics,Z,4,4,1438700613734.0
-672,R1065J,0,21,LION,Zoo,A,1,2,1438700698147.0
-604,R1065J,0,21,LION,Zoo,A,1,2,1438700698147.0
-134,R1065J,0,21,LION,Zoo,A,1,2,1438700698147.0
1020,R1065J,0,21,LION,Zoo,A,1,2,1438700698147.0
1600,R1065J,0,21,LION,Zoo,A,1,2,1438700698147.0
-1586,R1065J,0,21,BARBIE,Toys,C,3,3,1438700708102.0
-1076,R1065J,0,21,BARBIE,Toys,C,3,3,1438700708102.0
526,R1065J,0,21,BARBIE,Toys,C,3,3,1438700708102.0
-1524,R1065J,0,23,DRESS,Clothing,C,1,10,1438700892309.0
-50,R1065J,0,23,DRESS,Clothing,C,1,10,1438700892309.0
1200,R1065J,0,23,DRESS,Clothing,C,1,10,1438700892309.0
-1220,R1065J,0,23,WHALE,OceanAnimals,C,2,7,1438700897697.0
-196,R1065J,0,23,PANDA,Zoo,A,4,4,1438700902894.0
1684,R1065J,0,23,PANDA,Zoo,A,4,4,1438700902894.0
1938,R1065J,0,23,PANDA,Zoo,A,4,4,1438700902894.0
-508,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
-254,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
-158,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
948,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
1756,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
1784,R1065J,0,23,CHEETAH,Zoo,Z,5,3,1438700905086.0
1466,R1065J,0,24,STRAWBERRY,Fruit,C,1,4,1438700989412.0
-606,R1065J,0,24,CHERRY,Fruit,D,2,11,1438700991484.0
-1758,R1065J,0,25,TABLET,Electronics,D,1,10,1438701087004.0
-1422,R1065J,0,25,TABLET,Electronics,D,1,10,1438701087004.0
-1072,R1065J,0,25,TABLET,Electronics,D,1,10,1438701087004.0
262,R1065J,0,25,STAPLER,OfficeSupplies,D,2,12,1438701090529.0
708,R1065J,0,25,STAPLER,OfficeSupplies,D,2,12,1438701090529.0
-1148,R1065J,0,25,MICROWAVE,Electronics,A,3,5,1438701097332.0
-1960,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
-1754,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
-752,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
240,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
376,R1065J,0,1,SHIRT,Clothing,A,1,1,1438698751971.0
-620,R1065J,0,1,UNDERWEAR,Clothing,D,2,8,1438698755963.0
1788,R1065J,0,1,UNDERWEAR,Clothing,D,2,8,1438698755963.0
-1390,R1065J,0,1,TABLE,Furniture,C,3,3,1438698759141.0
658,R1065J,0,1,CABINET,Furniture,A,4,11,1438698761564.0
-458,R1065J,0,1,BED,Furniture,D,5,12,1438698765136.0
-1356,R1065J,0,1,PANTS,Clothing,D,6,7,1438698770035.0
1632,R1065J,0,1,PANTS,Clothing,D,6,7,1438698770035.0
650,R1065J,0,2,COAT,Clothing,D,2,4,1438698855885.0
-1098,R1065J,0,2,PETUNIA,Flowers,A,3,9,1438698865246.0
1722,R1065J,0,2,PETUNIA,Flowers,A,3,9,1438698865246.0
-1992,R1065J,0,3,STOVE,Appliances,C,1,11,1438698948528.0
-786,R1065J,0,3,STOVE,Appliances,C,1,11,1438698948528.0
1944,R1065J,0,3,STOVE,Appliances,C,1,11,1438698948528.0
-1180,R1065J,0,3,IRON,Appliances,D,2,6,1438698951652.0
-1828,R1065J,0,3,TOE,BodyParts,C,3,2,1438698957917.0
44,R1065J,0,3,TOE,BodyParts,C,3,2,1438698957917.0
1182,R1065J,0,3,TOE,BodyParts,C,3,2,1438698957917.0
-894,R1065J,0,3,EAR,BodyParts,D,4,1,1438698964172.0
154,R1065J,0,3,EAR,BodyParts,D,4,1,1438698964172.0
-1140,R1065J,0,3,COW,FarmAnimals,C,5,7,1438698967532.0
-868,R1065J,0,3,COW,FarmAnimals,C,5,7,1438698967532.0
-698,R1065J,0,3,COW,FarmAnimals,C,5,7,1438698967532.0
-736,R1065J,0,4,GIRAFFE,Zoo,B,3,2,1438699051058.0
1844,R1065J,0,4,GIRAFFE,Zoo,B,3,2,1438699051058.0
-1820,R1065J,0,4,SUNFLOWER,Flowers,C,4,3,1438699054723.0
-382,R1065J,0,4,SUNFLOWER,Flowers,C,4,3,1438699054723.0
-454,R1065J,0,4,JUICE,Beverages,Z,5,5,1438699074178.0
-216,R1065J,0,4,JUICE,Beverages,Z,5,5,1438699074178.0
1636,R1065J,0,5,NIGHTSTAND,Furniture,A,1,5,1438699142636.0
1860,R1065J,0,5,NIGHTSTAND,Furniture,A,1,5,1438699142636.0
-1588,R1065J,0,5,DRESSER,Furniture,Z,5,11,1438699169018.0
-510,R1065J,0,5,DRESSER,Furniture,Z,5,11,1438699169018.0
-1182,R1065J,0,6,LADYBUG,Insects,A,2,1,1438699243196.0
-1130,R1065J,0,6,LADYBUG,Insects,A,2,1,1438699243196.0
1570,R1065J,0,6,LADYBUG,Insects,A,2,1,1438699243196.0
-26,R1065J,0,6,LEVEL,Tools,C,3,6,1438699250699.0
930,R1065J,0,6,LEVEL,Tools,C,3,6,1438699250699.0
1018,R1065J,0,6,LEVEL,Tools,C,3,6,1438699250699.0
-752,R1065J,0,7,ERASER,OfficeSupplies,B,2,11,1438699338732.0
1014,R1065J,0,7,ERASER,OfficeSupplies,B,2,11,1438699338732.0
332,R1065J,0,7,PUZZLE,Toys,Z,4,1,1438699348429.0
1104,R1065J,0,7,PUZZLE,Toys,Z,4,1,1438699348429.0
1142,R1065J,0,7,PUZZLE,Toys,Z,4,1,1438699348429.0
-1888,R1065J,0,8,PUDDING,Desserts,D,2,11,1438699438754.0
-350,R1065J,0,8,PUDDING,Desserts,D,2,11,1438699438754.0
1400,R1065J,0,8,PUDDING,Desserts,D,2,11,1438699438754.0
-1298,R1065J,0,9,ORANGE,Fruit,A,2,2,1438699534641.0
438,R1065J,0,9,SCREWDRIVER,Tools,D,4,3,1438699543351.0
-1234,R1065J,0,9,CORKSCREW,KitchenTools,Z,5,5,1438699546613.0
1688,R1065J,0,9,CORKSCREW,KitchenTools,Z,5,5,1438699546613.0
-1316,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
716,R1065J,0,10,SPRUCE,Trees,C,1,12,1438699628146.0
-26,R1065J,0,10,BUS,Vehicles,C,3,8,1438699635992.0
-810,R1065J,0,10,PAPER,OfficeSupplies,C,5,9,1438699642463.0
752,R1065J,0,10,PAPER,OfficeSupplies,C,5,9,1438699642463.0
-922,R1065J,0,10,PEN,OfficeSupplies,Z,6,2,1438699649275.0
-1818,R1065J,0,11,STRAINER,KitchenTools,C,1,12,1438699725712.0
-942,R1065J,0,11,STRAINER,KitchenTools,C,1,12,1438699725712.0
-872,R1065J,0,11,STRAINER,KitchenTools,C,1,12,1438699725712.0
198,R1065J,0,11,CAULIFLOWER,Vegetables,C,3,8,1438699731994.0
844,R1065J,0,11,CAULIFLOWER,Vegetables,C,3,8,1438699731994.0
-1768,R1065J,0,12,FOOT,BodyParts,C,1,4,1438699822380.0
-268,R1065J,0,12,BUTTERFLY,Insects,A,2,2,1438699831307.0
-940,R1065J,0,12,ROACH,Insects,D,3,1,1438699836271.0
1242,R1065J,0,12,ROACH,Insects,D,3,1,1438699836271.0
-1506,R1065J,0,12,HILLS,Landscapes,Z,4,6,1438699841867.0
-1646,R1065J,0,13,ROOF,Building,A,1,2,1438699918934.0
-476,R1065J,0,13,ROOF,Building,A,1,2,1438699918934.0
-32,R1065J,0,13,ROOF,Building,A,1,2,1438699918934.0
-66,R1065J,0,13,PEACH,Fruit,A,2,5,1438699925683.0
166,R1065J,0,13,PEACH,Fruit,A,2,5,1438699925683.0
-808,R1065J,0,13,FUDGE,Desserts,C,3,8,1438699930332.0
-42,R1065J,0,13,FUDGE,Desserts,C,3,8,1438699930332.0
354,R1065J,0,13,COOKIE,Desserts,A,4,3,1438699932418.0
-1154,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
-1030,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
-242,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
1746,R1065J,0,14,COFFEE,Beverages,C,1,6,1438700017318.0
-716,R1065J,0,14,SPIDER,Insects,A,2,12,1438700023342.0
-518,R1065J,0,14,SPIDER,Insects,A,2,12,1438700023342.0
-440,R1065J,0,14,SPIDER,Insects,A,2,12,1438700023342.0
